business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,GoodForKids,RestaurantsGoodForGroups,BikeParking,RestaurantsTakeOut,OutdoorSeating,RestaurantsReservations,RestaurantsPriceRange2,Caters,BusinessAcceptsCreditCards,RestaurantsDelivery,HasTV,Alcohol,RestaurantsTableService,RestaurantsAttire,NoiseLevel,BYOBCorkage,ByAppointmentOnly,WheelchairAccessible,HappyHour,DogsAllowed,BusinessAcceptsBitcoin,DriveThru,GoodForDancing,Corkage,BYOB,CoatCheck,RestaurantsCounterService,DietaryRestrictions
4jrYlnf2zvYLhWp6HYtM9g,Chipotle Mexican Grill,2130 N High St,Columbus,OH,43201,40.005803,-83.008976,2,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pswfuYiHJPj5S1QvqNpqfA,Dough Mama,730 S High St,Columbus,OH,43202,39.9472461,-82.997534,4.5,13,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2jjyXhxkyN1Unbrdf6AfzQ,Parable Coffee,677 Parsons Ave,Columbus,OH,43206,39.94995739,-82.98266472,5,7,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
kYzSLCZVuZmyqaYNMGj2NQ,Sakura Buffet,139 Graceland Blvd,Columbus,OH,43214,40.06512224,-83.02349288,3,27,0,0,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q5FiKaXZMvbuHURMzVRrgQ,Smokey Bones Bar & Fire Grill,2200 Baltimore Reynoldsburg Rd,Reynoldsburg,OH,43068,39.93976408,-82.7905766,3.5,149,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
SPRp6SyKSMjJYcXhzUBJDg,YeahBabyTacos,5916 Westerville Rd,Westerville,OH,43081,40.0929445,-82.9254488,3.5,5,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FdXBaM-w-jXxyRKr4464wg,Las Margaritas,2808 Stelzer Rd,Columbus,OH,43219,40.03061944,-82.90847339,3,47,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Vb8o95vIRK_tCgET6DmsgQ,Mizumi Buffet,7661 Farmsbury Dr,Reynoldsburg,OH,43068,39.9412043,-82.7907513,2.5,13,0,0,0,1,1,1,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
V-kNDhctcHi9k9UjF7vKyw,The Chop Shop,2159 N High St,Columbus,OH,43201,40.006377,-83.0096581,4,97,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1,1,0,0
LE37uwwKy0fV3a3sOfv-7Q,Dairy Queen Grill & Chill,9940 Johnstown Rd,New Albany,OH,43054,40.09153579,-82.78958132,2,20,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1y-stHS9cnf90Pn9aJgZtg,Penn Station East Coast Subs,2500 E Main St,Columbus,OH,43209,39.9573924,-82.9321097,3.5,20,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gwa5gGm0o1D2F83oiCTeUg,MoJoe Lounge,600 N High St,Columbus,OH,43215,39.9745102,-83.0027746,3.5,47,1,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fPGllipcp_nrbkmEO5XA0w,BoMA,583 E Broad St,Columbus,OH,43215,39.9636751,-82.984897,3.5,15,1,0,0,1,0,1,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xFafvdWH3qeZMLS-K-YN5Q,Donatos Pizza,1263 Cameron Ave,Lewis Center,OH,43035,40.15345118,-83.00035718,3,19,0,0,1,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
er1KGV4JfcpWwuxpMlrSdw,The Hansom Hog,549 Main St,Groveport,OH,43125,39.8514694,-82.8851546,3.5,5,0,0,0,0,0,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1sDClQV4ANDeukQuoCYNag,HomeTown Buffet,3727 Park Mill Run Dr,Hilliard,OH,43026,40.029421,-83.121518,2.5,7,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pOO_rSj6kJGS5Aki2Fm58A,Wang's Teriyaki,4330 N High St,Columbus,OH,43214,40.0503808,-83.019696,3.5,27,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2srQWS5ZRBucOJtcAqOAqA,Fito's Peruvian Rotisserie Chicken,1644 N High St,Columbus,OH,43201,39.9958687,-83.0066015,4,19,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c7hIIQo95j1z-nheNPHfw,Starbucks,21 Neverland Dr,Lewis Center,OH,43035,40.157943,-83.019546,3.5,16,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dHeiNO8KBXJauAAMbYx4og,Rally's,700 Georgesville Road,Columbus,OH,43228,39.9386399,-83.1120132,1.5,10,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FdFnxz0rzyYLN1Pb_9Na6g,Pita Hut Grille,4965 N High St,Columbus,OH,43214,40.0637598,-83.0198865,4,162,0,1,0,0,1,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BeTCCdnyVJ6dc1ke0YEp6w,A Proper Garden,5840 Olentangy River Rd,Delaware,OH,43015,40.2162296,-83.0626485,3,20,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wbwa8oERs4thmVvUTwkpzw,KDB - Kitchen Den Bar,157 Easton Town Ctr,Columbus,OH,43219,40.05049881,-82.9165864,2.5,68,0,0,1,0,1,1,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Nmg-gr-KxaktQjJr-apaxQ,Bob Evans,5067 Post Rd,Dublin,OH,43017,40.099793,-83.1264431,3,34,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZqwrRkIZj8ZF_cQWixwwNA,The Avenue Steak Tavern,94 N High St,Dublin,OH,43017,40.10198154,-83.11403478,4,84,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
eb4NLj2AM8s1JhOx9kn1KQ,The Ridge Golf and Gardens,17487 Robinson Rd,Marysville,OH,43040,40.178089,-83.346096,4,5,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
acaHnArsLgDMeeCgvp7cVQ,Arepazo Tapas & Wine,93 N High St,Gahanna,OH,43230,40.01996954,-82.87836492,4.5,345,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0
XUpQRk8lt_xjamOUgtnung,The Pub Polaris,1554 Polaris Pkwy,Columbus,OH,43240,40.14584389,-82.97795648,3.5,141,1,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1c6PESqBJ2EQrjIVZckOwQ,Wholly Joe's Chicago Eatery,1182 E Powell Rd,Lewis Center,OH,43035,40.1549692,-83.0003535,3.5,112,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
WeJhxB1Bi4J_KkXqlWEVgw,Brown Bag Deli,898 Mohawk St,Columbus,OH,43206,39.9442851,-82.992384,4.5,350,0,0,0,0,0,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
BQRt731fu1-zvt5EI3xc-A,Stars Grill,2584 Bethel Rd,Columbus,OH,43220,40.0669779,-83.0879044,4,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
wC3VH3DK4urHx9DCR4ngsw,Taqueria Little Mexico,3900 Sullivant Ave,Columbus,OH,43228,39.9437395,-83.1040712,4,9,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kmmukSPrYuk_OK0xmr2Dsw,New China Express,8300 Sancus Blvd,Westerville,OH,43081,40.135278,-82.991075,4,52,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saph56bjepp0k7aiztLICQ,Renie's Lounge,6735 Karl Rd,Columbus,OH,43229,40.1045862,-82.9750004,3.5,14,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KpdYtK2KtLxEzYNW38XKZQ,Chipotle Mexican Grill,6815 E Broad St,Columbus,OH,43213,39.98065446,-82.821739,2.5,43,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0iNY6i9retew_ipzjxM_vw,On the Fly,244 King Ave,Columbus,OH,43201,39.990721,-83.012921,4,25,0,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gB2x0t7s1_uCWZwLugUMyA,Tostadalicious,"20 S State St, Ste K",Westerville,OH,43081,40.1254069,-82.9310172,4.5,64,0,0,0,0,0,1,1,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pw0GW5oCCCzu9uGRC6VcAQ,The Roost,59 Spruce St,Columbus,OH,43215,39.97216029,-83.00441534,4.5,11,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MUreAeXp1JDRVLoJaIz9bA,Dragon Fly Neo V Cuisine,247 King Ave,Columbus,OH,43201,39.9901725,-83.0129515,4,43,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qDgp-H02iJet2yEPMuHZVA,Caffé Daniela,17 S High St,Columbus,OH,43215,39.9616964,-83.0008096,4,10,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jmhaM73PJyHaHM1AY2jiKQ,Keatons2Go,1700 Stelzer Rd,Columbus,OH,43219,40.0067311,-82.9121148,3,6,0,1,1,0,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2WoNrldNAf68ACOgap_6Q,Oodles Noodles & Dumpling Bar,765 Neil Ave,Columbus,OH,43215,39.9769744,-83.0123862,3.5,116,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otlogoNvNwTnaP1JpFsKTg,Warios Beef and Pork,111 W Nationwide Blvd,Columbus,OH,43215,39.968349,-83.004962,5,16,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LgXRfa4Z9zSws2sq3mTjng,The Old Spot,1099 W 1st Ave,Grandview Heights,OH,43212,39.9795982,-83.03416534,4.5,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
bC3kpCs9rh9tU__VFf8pEw,Mary Kelleys,7148 Muirfield Dr,Dublin,OH,43017,40.1131055,-83.1526332,3.5,26,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRLUUIlEaDOeU2_znkvjQ,Scramblers,6313 Pullman Dr,Lewis Center,OH,43035,40.203528,-83.028227,3.5,15,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tvNpWAzwEVvDe88uAnNCgg,Alphabetical,1117 Oak St,Columbus,OH,43205,39.962428,-82.969916,4.5,11,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zMgod0Q3fvNph0GOkHuzvw,Little Caesars Pizza,1242 W 5th Ave,Grandview Heights,OH,43212,39.9888857,-83.0393505,4.5,8,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aKLaNeoteS7aofO9id53Wg,Roosters,1500 Stonecreek Dr,Pickerington,OH,43147,39.91512248,-82.78289009,3.5,102,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
C2A2Vhcx9iuyHR9MXz44VQ,Joseppi's Pizza- Grove City,4062 Hoover Rd,Grove City,OH,43123,39.8802079,-83.0695901,2.5,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lxhp482dYbyxljGg5VEDgw,Food India,5095 W Broad St,Columbus,OH,43228,39.951545,-83.136536,4,14,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pvZzd7T0nlpzCjBO-AHplg,Dairy Queen,920 High St,Worthington,OH,43085,40.093068,-83.0175702,2.5,26,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9qKLVk9dB77vI5JSqk1e8Q,Wendy's,5026 N. High Street,Columbus,OH,43214,40.064916,-83.0188914,2,15,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hKa__ZhGPo5NmTq1zp4qEQ,China Dynasty Chinese Restaurant,1930 E Dublin Granville Rd,Columbus,OH,43229,40.0873849,-82.9661599,3.5,49,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sG4TJuNxoXUImqexGn2f4A,Subway,6452 Winchester Blvd,Canal Winchester,OH,43110,39.854613,-82.830103,1.5,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tN5tGj5mSYhr0Fk1zY2z_w,Fusion Steakhouse,4124 Buckeye Pkwy,Grove City,OH,43123,39.87674117,-83.03908778,3.5,106,0,0,1,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
_x7IEW8Qx0O4XiEl_03Mzg,McDonald's,6161 Gender Rd,Canal Winchester,OH,43110,39.8550069,-82.82891102,2,18,0,0,0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
xQzXaKGxECtExC5eaJHaoQ,Tempe Taco,7362 E Main St,Reynoldsburg,OH,43068,39.9554621,-82.8015033,3.5,59,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pisoftb2bzA6OkqwppOTTA,Max & Erma's,178 Easton Town Center,Columbus,OH,43219,40.04986342,-82.91534185,2,33,0,0,0,0,1,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyet1R5mFfjAgPNLbgZmWQ,Buffalo Wild Wings,1710 Hilliard-Rome Rd,Hilliard,OH,43026,39.9861018,-83.1484417,3,61,0,0,0,0,0,1,2,1,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
dzXpDa9gffpXG5Y8tiFdDw,Burger King,3660 West Broad Street,Columbus,OH,43228,39.9542145,-83.0985595,1,10,0,1,1,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
QwDLemZR7jEOiBT3mrPAag,Arby's,6063 S Sunbury Rd,Westerville,OH,43081,40.085321,-82.895915,3,8,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cNxeCSjPi9zP-UJvK1IfQ,Dan's Deli No 44,1546 N High St,Columbus,OH,43201,39.9938195,-83.0064686,5,6,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YnuDFW0CPxetugr9Fm0HMw,Claudiana Italian Restaurant,8475 Sancus Blvd,Columbus,OH,43240,40.1368694,-82.9928455,4,187,0,0,1,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
tldR-UGG-b0jU0SzCJD8MQ,Intercontinental Restaurant,5777 Cleveland Ave,Columbus,OH,43231,40.0888171,-82.9507905,4,29,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzpd-N6qXJ5cHf14awGeGA,Rofini's Pizza and Subs,544 South St,Westerville,OH,43081,40.1003401,-82.8888916,3.5,7,0,0,0,0,1,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DvZT1s_FEwDid-6-WDGUzQ,Fado Pub & Kitchen,6652 Riverside Dr,Dublin,OH,43017,40.1032572,-83.1099407,4,111,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0
Mbu5-db7S3_Fy9FOFqCf5g,Chick-fil-A,8787 Sancus Blvd,Columbus,OH,43240,40.142617,-82.9904061,3.5,81,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
x381VbHu4cUVKvos_SKKhQ,Ye Asian Bistro,139 Graceland Blvd,Columbus,OH,43214,40.0651412,-83.02302279,4,90,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGbgmsRy_a1peMOkxHQylQ,Yau's Chinese Bistro,1493 N High St,Columbus,OH,43201,39.9928063,-83.0067661,3.5,152,0,0,0,0,1,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9vFxnfFEgYjrMm3PY7BIZw,Hamilton's Pub,4866 Thompson Rd,Columbus,OH,43230,40.06546144,-82.86171248,3.5,77,1,0,1,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
Sp80d8B0vlntrW6Z8tL5ng,Josie's Pizza,3205 W Broad St,Columbus,OH,43204,39.954229,-83.085963,3.5,20,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n0f92bKHesemDwUh0w4hiw,The Wine Bistro,8231 N High St,Columbus,OH,43235,40.132453,-83.016848,4,146,1,0,0,0,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
qh9GPo8OJa4kxJyZEQkWIQ,Wolf's Ridge Brewing,215 N 4th St,Columbus,OH,43215,39.96727,-82.9976527,4,937,1,0,0,0,1,0,2,1,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0
zcpLu23eKPbZFWw6yfAQkA,Mellow Mushroom - Dublin,6505 Dublin Center Dr,Dublin,OH,43017,40.099375,-83.0949756,3.5,200,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,1,0,0
5w-xPTjLVqDjHvqhdTEt3Q,KFC,525 S State St,Westerville,OH,43081,40.11226119,-82.92714181,2.5,8,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DiXIyZ_KYcSWPmcaJzKAuA,KFC,2815 London Groveport Rd,Grove City,OH,43123,39.839188,-83.08082376,1.5,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C7r3kqc4ZMWUWxSh6lix0w,Reunion Asian Kitchen,805 Hill Rd N,Pickerington,OH,43147,39.90310141,-82.772707,4.5,33,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DPiSO_JKl7egO8m47fk-8g,Chuy's,4154 Seward St,Columbus,OH,43219,40.05672708,-82.90845193,3.5,439,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0
mrAJXBjxDvd-QiCVycNwOg,Joseppi's Pizza - Hilltop,3179 Sullivant Ave,Columbus,OH,43204,39.942936,-83.083591,3,37,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SYRRntyQWja4iFdYwU9zPA,The American Bistro Coffee Shop,3499 Market St,Powell,OH,43065,40.1724287,-83.0895179,3,19,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
vSnRigeSKbSQnFzu5EfecQ,Starbucks,2191 Stringtown Rd,Grove City,OH,43123,39.8783767,-83.0613169,4,16,0,0,0,0,0,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AS04dP-P5SXE2fLEDouy0Q,Starbucks,4141 Easton Lp E,Columbus,OH,43219,40.05312,-82.913129,4,13,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xvxLbAzAjsLGjGaCcD8ICw,Las Maravillas Mexican Market,233 W 5th Ave,Columbus,OH,43201,39.9871426,-83.0119036,4.5,10,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPjqdlOkFm6x1KTDm2cp7Q,Taqueria Las Delicias & Neveria,4736 Sullivant Ave,Columbus,OH,43228,39.9410966,-83.1258019,4,5,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVs80i-x7glrN7IcYajuaw,Whit's Frozen Custard,5877 Karric Sq Dr,Dublin,OH,43016,40.072466,-83.122781,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mbNS4vNDeAKxllEMwz15kA,Tim Hortons,5221 N Hamilton Rd,Columbus,OH,43230,40.0635143,-82.8637855,1.5,29,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P-OoLugmzJKexE_xZUibuA,Asian Express,3762 Fishinger Blvd,Hilliard,OH,43026,40.0305912,-83.1141013,3.5,50,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKVvm_HCtOFO6vsUxFYYww,Scramblers,567 E Livingston Ave,Columbus,OH,43215,39.9519704,-82.9835268,3.5,77,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
oEkXb5vDClEfk9R6YN4kkg,Tee Jaye's Country Place,2435 Brice Rd,Reynoldsburg,OH,43068,39.936789,-82.8310332,3,37,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0
nQkhcY0jL0LQlVkpLMsPTQ,New Chopsticks,2775 Martin Rd,Dublin,OH,43017,40.0937925,-83.0904729,3.5,48,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,District 13,45 E Granville St,Sunbury,OH,43074,40.241581,-82.858592,4,32,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vWH1PWT33K1LEkYx170NkQ,El Portal,6999 E Main St,Reynoldsburg,OH,43068,39.95468606,-82.81089664,3.5,36,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SRIhCTfwxFairf2cCC0h-g,The Melting Pot,4014 Townsfair Way,Columbus,OH,43219,40.0491292,-82.9146208,3.5,197,1,0,0,1,1,0,3,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xFBGuUBWkC5E1OYzDJZnyA,Joseppi's Pizza,4764 W Broad St,Columbus,OH,43228,39.9536354,-83.1279493,2.5,41,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cdI40n3GW1Yvis2yQu_hDA,Funny Greek,6184 E Livingston Ave,Columbus,OH,43232,39.9424511,-82.830949,4,39,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQIkEtmuoPGgITY-LPizmQ,Grapevine Pizza and Cafe,1335 Stoneridge Dr,Gahanna,OH,43230,40.05434685,-82.86808291,2.5,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IGNPPJNPCnhnsXLqaPr5ng,Popeyes Louisiana Kitchen,1928 Brice Rd,Reynoldsburg,OH,43068,39.940584,-82.829456,2.5,27,0,1,1,0,1,1,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
F6-F6Hl1O40QRLuEVOzLqA,Dragon One,721 E Broad St,Columbus,OH,43205,39.9641208,-82.9813623,3,61,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oQ2dmWE2FXpumvYeHyF7Yg,Sonic Drive-In,3661 E Main St,Whitehall,OH,43213,39.95571819,-82.90016592,2,19,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C5Mxk_4MTvdvh_DFuq5yng,Massey's Pizza,399 S State St,Westerville,OH,43081,40.11452531,-82.92810336,3,57,0,0,1,0,1,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
qZDUXYIN0TpUwnS1reOOAg,Massey's Pizza Delaware,219 S Sandusky St,Delaware,OH,43015,40.2918225,-83.067892,3,18,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bfp3NUfwPygFKpPPGgpCcg,Taco Bell,294 S. Hamilton Road,Gahanna,OH,43230,40.011608,-82.86657,2.5,23,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CaaHMiaLDCGaRZf0YwgAjA,Rally's,2556 North High Street,Columbus,OH,43202,40.0143459,-83.0109487,2,34,0,0,1,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
uyIf-pEaZAD8FGt1WHAWMw,Details Mini-Bar & Lounge,793 North High Street,Columbus,OH,43215,39.9785981,-83.0040102,4.5,8,1,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2K2Y06j-N92sj1GJpeo8Rg,Azteca Mexican Grill,5925 Sawmill Rd,Dublin,OH,43017,40.08731261,-83.09256605,3,51,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
VbzT_FdPMBjecuokOLW5HA,Happy Dragon,277 E Livingston Ave,Columbus,OH,43215,39.9523294,-82.9909469,3,88,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
